,observation_id,endemic,binomial_name,code,image_path,class_id
53979,120835846,False,Natrix natrix,HU,204417474.jpg,1137
53980,120835846,False,Natrix natrix,HU,204417445.jpg,1137
53981,120835846,False,Natrix natrix,HU,204417415.jpg,1137
53982,120939470,True,Rhabdophis tigrinus,CN,204604902.jpeg,1452
53983,120939470,True,Rhabdophis tigrinus,CN,204604921.jpeg,1452
53984,121211120,False,Gonyosoma oxycephalum,SG,205091840.jpeg,750
53985,121990194,False,Bitis arietans,KE,206495114.jpeg,154
53986,121990194,False,Bitis arietans,KE,206495753.jpeg,154
53987,122062968,False,Dendrelaphis pictus,ID,206616858.jpg,499
53988,122062968,False,Dendrelaphis pictus,ID,206729363.jpg,499
53989,122062968,False,Dendrelaphis pictus,ID,206729369.jpg,499
53990,122062968,False,Dendrelaphis pictus,ID,206729384.jpg,499
53991,122078697,False,Epicrates maurus,CO,206651831.jpg,643
53992,122345246,False,Macroprotodon brevis,ES,207130826.jpeg,995
53993,122345246,False,Macroprotodon brevis,ES,207131273.jpeg,995
53994,122345246,False,Macroprotodon brevis,ES,207131282.jpeg,995
53995,122345246,False,Macroprotodon brevis,ES,207131280.jpeg,995
53996,122345246,False,Macroprotodon brevis,ES,207131295.jpeg,995
53997,122345246,False,Macroprotodon brevis,ES,207131316.jpeg,995
53998,122914201,False,Coronella austriaca,DE,208166680.jpg,387
53999,122914201,False,Coronella austriaca,DE,208166714.jpeg,387
54000,122927444,False,Natrix tessellata,KZ,208189638.jpg,1138
54001,122957931,False,Micrurus nigrocinctus,CR,208244073.jpg,1072
54002,123089601,False,Bothrops alternatus,UY,208484811.jpg,221
54003,123089601,False,Bothrops alternatus,UY,208484931.jpg,221
54004,123089601,False,Bothrops alternatus,UY,208485007.jpg,221
54005,123559855,False,Zamenis longissimus,RS,209328188.jpeg,1780
54006,124543737,False,Malpolon monspessulanus,PT,211108189.jpeg,1008
54007,127950468,False,Ptyas korros,CN,217286069.jpg,1412
54008,127950468,False,Ptyas korros,CN,217286087.jpg,1412
54009,128404129,False,Boa imperator,CO,218103509.jpeg,167
54010,128404129,False,Boa imperator,CO,218104161.jpeg,167
54011,129409359,False,Boaedon capensis,MZ,219907930.jpeg,171
54012,129409359,False,Boaedon capensis,MZ,219908200.jpeg,171
54013,130652730,False,Natrix tessellata,DE,222224347.jpeg,1138
54014,130652730,False,Natrix tessellata,DE,222224366.jpeg,1138
54015,130652730,False,Natrix tessellata,DE,222224395.jpeg,1138
54016,130652730,False,Natrix tessellata,DE,222224420.jpeg,1138
54017,131711501,False,Dolichophis jugularis,IQ,224185212.jpg,564
54018,136335691,False,Natrix maura,FR,232662810.jpg,1136
54019,136381695,False,Arizona elegans,MX,232751163.jpeg,91
54020,136675370,True,Natrix helvetica,AT,233301988.jpeg,1135
54021,140556749,False,Drymarchon melanurus,CO,240614317.jpeg,571
54022,140855315,False,Ophiophagus hannah,HK,241177356.jpg,1190
54023,141350616,False,Naja atra,CN,242134490.jpg,1110
54024,142457378,False,Dendroaspis polylepis,ZA,244233688.jpeg,512
54025,143376132,False,Natrix natrix,RO,245878590.jpg,1137
54026,144811140,False,Eunectes murinus,GF,248625744.jpeg,694
54027,117945989,False,Leptodeira septentrionalis,US,199233256.jpeg,907
54028,117952488,False,Hebius vibakari,JP,199244726.jpg,772
54029,117952488,False,Hebius vibakari,JP,199244737.jpg,772
54030,117952488,False,Hebius vibakari,JP,199357883.jpg,772
54031,117956232,False,Enulius flavitorques,PA,199251216.jpeg,638
54032,117957635,False,Nerodia erythrogaster,MX,199254303.jpeg,1142
54033,117957635,False,Nerodia erythrogaster,MX,199254336.jpeg,1142
54034,117957635,False,Nerodia erythrogaster,MX,199254372.jpeg,1142
54035,117957635,False,Nerodia erythrogaster,MX,199254443.jpeg,1142
54036,117957635,False,Nerodia erythrogaster,MX,199256014.jpeg,1142
54037,117959282,False,Bothrops atrox,PE,199257500.jpeg,224
54038,117959282,False,Bothrops atrox,PE,199257544.jpeg,224
54039,117959282,False,Bothrops atrox,PE,199257574.jpeg,224
54040,117959282,False,Bothrops atrox,PE,199257618.jpeg,224
54041,117959282,False,Bothrops atrox,PE,199257644.jpeg,224
54042,117959282,False,Bothrops atrox,PE,199257664.jpeg,224
54043,117959282,False,Bothrops atrox,PE,199257694.jpeg,224
54044,117959282,False,Bothrops atrox,PE,199257722.jpeg,224
54045,117962214,False,Chironius grandisquamis,CR,199263599.jpeg,333
54046,117963826,False,Malayopython reticulatus,TH,199266845.jpeg,1004
54047,117964106,False,Pantherophis spiloides,US,199267249.jpg,1239
54048,117973461,False,Ptyas korros,HK,199282857.jpeg,1412
54049,117973461,False,Ptyas korros,HK,199282868.jpeg,1412
54050,117978504,False,Natrix maura,PT,199291104.jpeg,1136
54051,117978932,True,Natrix helvetica,AT,199292013.jpg,1135
54052,117981082,False,Zamenis longissimus,AT,199295584.jpg,1780
54053,118002240,False,Zamenis longissimus,unknown,199330597.jpeg,1780
54054,118002240,False,Zamenis longissimus,unknown,199330617.jpeg,1780
54055,118006115,False,Ahaetulla prasina,TH,199336885.jpeg,47
54056,118006115,False,Ahaetulla prasina,TH,199336936.jpeg,47
54057,118010519,False,Platyceps najadum,GR,199344861.jpeg,1303
54058,118012300,False,Ptyas korros,CN,199348075.jpg,1412
54059,118016594,False,Macroprotodon brevis,ES,199355391.jpeg,995
54060,118017244,False,Vipera ammodytes,GR,199356338.jpeg,1734
54061,118033009,False,Boa imperator,PA,199383963.jpeg,167
54062,118035035,True,Natrix helvetica,BE,199386992.jpg,1135
54063,118045121,False,Natrix tessellata,GR,199405628.jpeg,1138
54064,118046040,False,Platyceps najadum,GR,199407370.jpeg,1303
54065,118046186,False,Zamenis longissimus,SI,199407707.jpeg,1780
54066,118058181,False,Zamenis longissimus,SK,199427933.jpg,1780
54067,118058181,False,Zamenis longissimus,SK,199427964.jpg,1780
54068,118079161,False,Philodryas patagoniensis,UY,199465271.jpg,1267
54069,118091678,False,Spilotes pullatus,PA,199487627.jpeg,1545
54070,118123906,False,Indotyphlops braminus,SG,199547676.jpg,849
54071,118123906,False,Indotyphlops braminus,SG,199547690.jpg,849
54072,118127828,False,Imantodes cenchoa,TT,199554574.jpeg,842
54073,118127828,False,Imantodes cenchoa,TT,199554597.jpeg,842
54074,118127828,False,Imantodes cenchoa,TT,199554625.jpeg,842
54075,118128211,True,Psammodynastes pulverulentus,CN,199555329.jpg,1334
54076,118128211,True,Psammodynastes pulverulentus,CN,199555365.jpg,1334
54077,118128211,True,Psammodynastes pulverulentus,CN,199555301.jpg,1334
54078,118135300,False,Pareas margaritophorus,MY,199568277.jpeg,1252
54079,118135458,True,Natrix helvetica,IT,199568574.jpeg,1135
54080,118138761,True,Malpolon insignitus,CY,199733694.jpeg,1006
54081,118138761,True,Malpolon insignitus,CY,199733859.jpeg,1006
54082,118139416,False,Ptyas mucosa,HK,199575113.jpeg,1414
54083,118139416,False,Ptyas mucosa,HK,199575131.jpeg,1414
54084,118141470,False,Zamenis longissimus,HR,199578469.jpeg,1780
54085,118144927,False,Natrix natrix,CZ,199584203.jpg,1137
54086,118148750,True,Natrix helvetica,IT,199590982.jpg,1135
54087,118148750,True,Natrix helvetica,IT,199591015.jpg,1135
54088,118151531,False,Elaphe sauromates,TR,199596158.jpeg,620
54089,118151531,False,Elaphe sauromates,TR,199596257.jpeg,620
54090,118151531,False,Elaphe sauromates,TR,199596470.jpeg,620
54091,118152579,False,Natrix natrix,UA,199597932.jpg,1137
54092,118157553,False,Natrix natrix,TR,199606387.jpeg,1137
54093,118164079,False,Philodryas patagoniensis,UY,199617813.jpeg,1267
54094,118164079,False,Philodryas patagoniensis,UY,199617865.jpeg,1267
54095,118166796,True,Vipera berus,unknown,199723957.jpg,1736
54096,118166807,True,Natrix helvetica,DE,199622630.jpg,1135
54097,118166807,True,Natrix helvetica,DE,199622691.jpg,1135
54098,118166807,True,Natrix helvetica,DE,199730265.jpg,1135
54099,118167973,False,Natrix tessellata,AT,199624659.jpg,1138
54100,118167973,False,Natrix tessellata,AT,199624675.jpg,1138
54101,118168367,False,Gloydius ussuriensis,KR,199623387.png,743
54102,118173999,False,Zamenis scalaris,FR,199634585.jpeg,1782
54103,118174926,False,Elaphe quatuorlineata,HR,199637222.jpg,619
54104,118174926,False,Elaphe quatuorlineata,HR,199637246.jpg,619
54105,118176197,False,Vipera aspis,unknown,199638081.jpeg,1735
54106,118177250,False,Natrix maura,FR,199639924.jpeg,1136
54107,118180294,True,Vipera berus,AT,199645091.jpg,1736
54108,118180413,False,Bitis arietans,MZ,199644730.jpg,154
54109,118180413,False,Bitis arietans,MZ,199644766.jpg,154
54110,118180420,False,Bitis arietans,MZ,199645030.jpg,154
54111,118180420,False,Bitis arietans,MZ,199644975.jpg,154
54112,118180892,False,Dendrelaphis formosus,MY,199646418.jpeg,487
54113,118181770,False,Epicrates maurus,PA,199647996.jpeg,643
54114,118186378,False,Zamenis longissimus,SI,199662600.jpg,1780
54115,118186378,False,Zamenis longissimus,SI,199662670.jpg,1780
54116,118186378,False,Zamenis longissimus,SI,199926528.jpeg,1780
54117,118189087,False,Zamenis longissimus,FR,199660284.jpeg,1780
54118,118196086,False,Heterodon platirhinos,CA,199671252.jpeg,796
54119,118200882,False,Natrix tessellata,GR,199679875.jpeg,1138
54120,118200882,False,Natrix tessellata,GR,199679911.jpeg,1138
54121,118206799,False,Calliophis intestinalis,MY,199690676.jpeg,280
54122,118217157,False,Natrix tessellata,BG,199707972.jpeg,1138
54123,118217157,False,Natrix tessellata,BG,199708002.jpeg,1138
54124,118217157,False,Natrix tessellata,BG,199708029.jpeg,1138
54125,118218606,False,Coronella austriaca,SE,199707364.jpg,387
54126,118218606,False,Coronella austriaca,SE,199707404.jpg,387
54127,118218606,False,Coronella austriaca,SE,199707411.jpg,387
54128,118218606,False,Coronella austriaca,SE,199707433.jpg,387
54129,118225838,False,Storeria occipitomaculata,US,199722853.jpg,1553
54130,118227219,False,Boa imperator,SV,199725145.jpeg,167
54131,118227219,False,Boa imperator,SV,199725230.jpeg,167
54132,118227219,False,Boa imperator,SV,199725311.jpeg,167
54133,118227219,False,Boa imperator,SV,199725380.jpeg,167
54134,118227569,False,Hierophis viridiflavus,FR,199725788.jpeg,799
54135,118229878,True,Natrix helvetica,LU,199729288.jpg,1135
54136,118237473,False,Pseudoboa neuwiedii,PA,199741976.jpeg,1380
54137,118244851,False,Crotalus simus,HN,199755216.jpeg,431
54138,118255415,False,Zamenis longissimus,HU,199774523.jpg,1780
54139,118255415,False,Zamenis longissimus,HU,199774579.jpg,1780
54140,118255415,False,Zamenis longissimus,HU,199774658.jpg,1780
54141,118273530,False,Elaphe sauromates,UA,199806007.jpg,620
54142,118273530,False,Elaphe sauromates,UA,199806040.jpg,620
54143,118273530,False,Elaphe sauromates,UA,199806063.jpg,620
54144,118274475,True,Nerodia sipedon,US,199809752.jpeg,1148
54145,118282556,False,Lampropeltis triangulum,unknown,199823703.jpeg,881
54146,118282556,False,Lampropeltis triangulum,unknown,199823732.jpeg,881
54147,118282556,False,Lampropeltis triangulum,unknown,201219185.jpeg,881
54148,118285127,False,Mastigodryas melanolomus,CR,199828667.jpg,1025
54149,118285127,False,Mastigodryas melanolomus,CR,199828646.jpg,1025
54150,118285127,False,Mastigodryas melanolomus,CR,199828698.jpg,1025
54151,118293852,False,Coronella austriaca,RO,199845503.jpeg,387
54152,118296187,False,Philodryas patagoniensis,BR,199849211.jpg,1267
54153,118303827,False,Ptyas mucosa,HK,199863425.jpeg,1414
54154,118303986,False,Ophiophagus hannah,ID,199865632.jpeg,1190
54155,118305702,False,Regina septemvittata,CA,199868708.jpg,1428
54156,118310481,False,Dendrelaphis caudolineatus,ID,199877547.jpeg,483
54157,118310481,False,Dendrelaphis caudolineatus,ID,199877647.jpeg,483
54158,118312265,False,Lichanura orcutti,US,199881023.jpg,928
54159,118316832,False,Porthidium ophryomegas,CR,199890860.jpeg,1317
54160,118316832,False,Porthidium ophryomegas,CR,199891320.jpeg,1317
54161,118317862,False,Porthidium ophryomegas,CR,200004258.jpg,1317
54162,118317862,False,Porthidium ophryomegas,CR,200004300.jpg,1317
54163,118321355,False,Salvadora deserticola,unknown,199899312.jpg,1485
54164,118321699,False,Crotalus ornatus,unknown,199899919.jpg,423
54165,118321699,False,Crotalus ornatus,unknown,199899998.jpg,423
54166,118322188,False,Hypsiglena jani,unknown,199900909.jpg,833
54167,118322493,False,Crotalus ornatus,unknown,199901560.jpg,423
54168,118322493,False,Crotalus ornatus,unknown,199901617.jpg,423
54169,118322493,False,Crotalus ornatus,unknown,199901584.jpg,423
54170,118326734,False,Leptodeira septentrionalis,US,199909467.jpeg,907
54171,118326734,False,Leptodeira septentrionalis,US,199909486.jpeg,907
54172,118326734,False,Leptodeira septentrionalis,US,199909509.jpeg,907
54173,118327687,False,Conophis lineatus,GT,199910724.jpeg,371
54174,118328649,False,Crotalus ornatus,MX,199912622.jpeg,423
54175,118328649,False,Crotalus ornatus,MX,199913693.jpeg,423
54176,118328649,False,Crotalus ornatus,MX,199913711.jpeg,423
54177,118334680,False,Ptyas mucosa,HK,199924111.jpeg,1414
54178,118334680,False,Ptyas mucosa,HK,199924126.jpeg,1414
54179,118341369,False,Natrix tessellata,GR,199936013.jpeg,1138
54180,118345516,False,Ahaetulla mycterizans,SG,199943234.jpeg,43
54181,118345711,False,Boaedon capensis,MZ,199943838.jpeg,171
54182,118345711,False,Boaedon capensis,MZ,199943907.jpeg,171
54183,118350066,False,Lycodon capucinus,CN,199951434.jpeg,951
54184,118350066,False,Lycodon capucinus,CN,199951477.jpeg,951
54185,118350066,False,Lycodon capucinus,CN,199951505.jpeg,951
54186,118350066,False,Lycodon capucinus,CN,199951533.jpeg,951
54187,118350066,False,Lycodon capucinus,CN,199951553.jpeg,951
54188,118350066,False,Lycodon capucinus,CN,199951566.jpeg,951
54189,118350066,False,Lycodon capucinus,CN,199951575.jpeg,951
54190,118350146,False,Dendrelaphis pictus,MY,199951531.jpg,499
54191,118350146,False,Dendrelaphis pictus,MY,199951593.jpg,499
54192,118350146,False,Dendrelaphis pictus,MY,199951596.jpg,499
54193,118356528,False,Philothamnus semivariegatus,ZW,199963050.jpeg,1280
54194,118360921,False,Hypsiscopus plumbea,MY,199970844.jpg,841
54195,118360921,False,Hypsiscopus plumbea,MY,199970868.jpg,841
54196,118360921,False,Hypsiscopus plumbea,MY,199970896.jpg,841
54197,118369652,False,Dolichophis caspius,RO,199985980.jpeg,563
54198,118376292,False,Thamnophis butleri,unknown,199996617.jpg,1619
54199,118376292,False,Thamnophis butleri,unknown,199996650.jpg,1619
54200,118376292,False,Thamnophis butleri,unknown,199996667.jpg,1619
54201,118381635,False,Natrix maura,IT,200005654.jpeg,1136
54202,118393090,False,Hemorrhois nummifer,TR,200025591.jpg,791
54203,118393090,False,Hemorrhois nummifer,TR,200025605.jpg,791
54204,118400227,False,Boa imperator,HN,200038155.jpeg,167
54205,118402119,False,Coniophanes fissidens,SV,200041778.jpg,364
54206,118402553,False,Masticophis lateralis,US,200042761.jpg,1015
54207,118404222,False,Naja atra,HK,200045858.jpeg,1110
54208,118416220,False,Hierophis viridiflavus,SI,200067389.jpg,799
54209,118416220,False,Hierophis viridiflavus,SI,200067412.jpg,799
54210,118426587,False,Trimorphodon quadruplex,CR,200085582.jpeg,1700
54211,118426828,True,Natrix helvetica,AT,200086305.jpg,1135
54212,118426828,True,Natrix helvetica,AT,200086016.jpg,1135
54213,118426828,True,Natrix helvetica,AT,200086151.jpg,1135
54214,118426828,True,Natrix helvetica,AT,200086418.jpg,1135
54215,118429918,True,Thamnophis sirtalis,US,200091539.jpg,1643
54216,118442216,False,Corallus hortulana,PE,200113330.jpg,385
54217,118449456,False,Indotyphlops braminus,MX,200125029.jpeg,849
54218,118449456,False,Indotyphlops braminus,MX,200125077.jpeg,849
54219,118449456,False,Indotyphlops braminus,MX,200125067.jpeg,849
54220,118449456,False,Indotyphlops braminus,MX,200125072.jpeg,849
54221,118449456,False,Indotyphlops braminus,MX,200125086.jpeg,849
54222,118449456,False,Indotyphlops braminus,MX,200125090.jpeg,849
54223,118454854,False,Pareas margaritophorus,TH,200136971.jpeg,1252
54224,118461922,False,Zamenis longissimus,BG,200150862.jpeg,1780
54225,118462763,False,Thamnophis ordinoides,US,200152432.jpg,1634
54226,118462763,False,Thamnophis ordinoides,US,200152477.jpg,1634
54227,118464511,False,Oxyrhopus petolarius,CO,200156059.jpeg,1225
54228,118470921,False,Thamnophis ordinoides,CA,200167786.jpeg,1634
54229,118470921,False,Thamnophis ordinoides,CA,200167940.jpeg,1634
54230,118470921,False,Thamnophis ordinoides,CA,200167965.jpeg,1634
54231,118472034,False,Enulius flavitorques,PA,200169949.jpeg,638
54232,118472034,False,Enulius flavitorques,PA,200169972.jpeg,638
54233,118472034,False,Enulius flavitorques,PA,200169996.jpeg,638
54234,118472034,False,Enulius flavitorques,PA,200170014.jpeg,638
54235,118472034,False,Enulius flavitorques,PA,200170044.jpeg,638
54236,118472034,False,Enulius flavitorques,PA,200170069.jpeg,638
54237,118472034,False,Enulius flavitorques,PA,200170093.jpeg,638
54238,118472034,False,Enulius flavitorques,PA,200170114.jpeg,638
54239,118472338,False,Enulius flavitorques,CR,200235276.jpg,638
54240,118474898,False,Boa imperator,EC,200175846.jpeg,167
54241,118480166,False,Crotalus lepidus,unknown,200185819.jpg,417
54242,118480166,False,Crotalus lepidus,unknown,200185871.jpg,417
54243,118481072,False,Dendrelaphis pictus,TH,200188074.jpeg,499
54244,118481650,True,Vipera berus,AT,200189107.jpeg,1736
54245,118483152,False,Crotalus pricei,unknown,200192181.jpg,425
54246,118483152,False,Crotalus pricei,unknown,200192157.jpg,425
54247,118485425,False,Hemorrhois nummifer,CY,200195915.jpeg,791
54248,118487536,False,Zamenis longissimus,GR,200199693.jpg,1780
54249,118487536,False,Zamenis longissimus,GR,200280807.jpg,1780
54250,118488213,False,Pareas carinatus,ID,200200905.jpeg,1245
54251,118488690,False,Coronella austriaca,SI,200201704.jpeg,387
54252,118491286,False,Natrix tessellata,AT,200206443.jpg,1138
54253,118491286,False,Natrix tessellata,AT,200206453.jpg,1138
54254,118498028,False,Chrysopelea ornata,VN,200620626.jpeg,345
54255,118501750,False,Zamenis longissimus,AT,200224888.jpg,1780
54256,118504453,False,Vipera ammodytes,GR,200229820.jpg,1734
54257,118506554,False,Amphiesma stolatum,TW,200233520.jpeg,66
54258,118512399,False,Natrix natrix,LT,200243421.jpeg,1137
54259,118515053,False,Dryophylax hypoconia,BR,200252071.jpeg,581
54260,118515053,False,Dryophylax hypoconia,BR,200247975.jpeg,581
54261,118515053,False,Dryophylax hypoconia,BR,200248051.jpeg,581
54262,118515053,False,Dryophylax hypoconia,BR,200248089.jpeg,581
54263,118515053,False,Dryophylax hypoconia,BR,200248109.jpeg,581
54264,118515053,False,Dryophylax hypoconia,BR,200248139.jpeg,581
54265,118515053,False,Dryophylax hypoconia,BR,200248163.jpeg,581
54266,118515053,False,Dryophylax hypoconia,BR,200248191.jpeg,581
54267,118515053,False,Dryophylax hypoconia,BR,200248243.jpeg,581
54268,118515053,False,Dryophylax hypoconia,BR,200258083.jpeg,581
54269,118516354,False,Atractaspis bibronii,ZA,200250401.jpg,113
54270,118516354,False,Atractaspis bibronii,ZA,200250541.jpg,113
54271,118518101,False,Natrix natrix,FI,200253018.jpg,1137
54272,118518855,False,Trimeresurus purpureomaculatus,TH,200255062.jpg,1679
54273,118518855,False,Trimeresurus purpureomaculatus,TH,200255070.jpg,1679
54274,118518855,False,Trimeresurus purpureomaculatus,TH,200255089.jpg,1679
54275,118519430,False,Oxybelis potosiensis,MX,200255970.jpeg,1210
54276,118519430,False,Oxybelis potosiensis,MX,200256019.jpeg,1210
54277,118519430,False,Oxybelis potosiensis,MX,200256075.jpeg,1210
54278,118519430,False,Oxybelis potosiensis,MX,200256104.jpeg,1210
54279,118519430,False,Oxybelis potosiensis,MX,200256138.jpeg,1210
54280,118519430,False,Oxybelis potosiensis,MX,200256173.jpeg,1210
54281,118519445,False,Coronella austriaca,HU,200256005.jpg,387
54282,118519445,False,Coronella austriaca,HU,200256035.jpg,387
54283,118529227,False,Zamenis longissimus,GR,200274064.jpeg,1780
54284,118529227,False,Zamenis longissimus,GR,200274140.jpeg,1780
54285,118531150,False,Amphiesma stolatum,HK,200265981.jpg,66
54286,118531150,False,Amphiesma stolatum,HK,200266040.jpg,66
54287,118532184,False,Platyceps najadum,GR,200277499.jpeg,1303
54288,118540655,False,Natrix natrix,SK,200293233.jpg,1137
54289,118541857,False,Boa imperator,CR,200295342.jpg,167
54290,118541857,False,Boa imperator,CR,200295427.jpg,167
54291,118541857,False,Boa imperator,CR,200295609.jpg,167
54292,118541857,False,Boa imperator,CR,200295791.jpg,167
54293,118542373,False,Natrix tessellata,IR,200296274.jpeg,1138
54294,118544540,False,Natrix natrix,RO,200299957.jpg,1137
54295,118546679,False,Bothrops atrox,EC,200304243.jpeg,224
54296,118546679,False,Bothrops atrox,EC,200304357.jpeg,224
54297,118548421,False,Bothrops atrox,EC,200307345.jpeg,224
54298,118548421,False,Bothrops atrox,EC,200307400.jpeg,224
54299,118548421,False,Bothrops atrox,EC,200307486.jpeg,224
54300,118555542,True,Diadophis punctatus,CA,200319554.jpeg,525
54301,118556081,False,Zamenis longissimus,AT,200320601.jpeg,1780
54302,118556081,False,Zamenis longissimus,AT,200320623.jpeg,1780
54303,118556163,True,Malpolon insignitus,AL,200320770.jpg,1006
54304,118559795,True,Malpolon insignitus,GR,200327035.jpeg,1006
54305,118559795,True,Malpolon insignitus,GR,200327073.jpeg,1006
54306,118560069,False,Micrurus lemniscatus,BO,200327521.jpeg,1066
54307,118560069,False,Micrurus lemniscatus,BO,200327537.jpeg,1066
54308,118562109,False,Natrix tessellata,CZ,200327919.jpeg,1138
54309,118562109,False,Natrix tessellata,CZ,200332947.jpeg,1138
54310,118562109,False,Natrix tessellata,CZ,200333252.jpeg,1138
54311,118562109,False,Natrix tessellata,CZ,200333898.jpeg,1138
54312,118568104,False,Vipera ammodytes,GR,200342094.jpeg,1734
54313,118581751,False,Micrurus nigrocinctus,HN,200366710.jpg,1072
54314,118584001,False,Boa imperator,HN,200370770.jpg,167
54315,118590268,False,Contia tenuis,CA,200382871.jpg,379
54316,118590268,False,Contia tenuis,CA,200382973.jpg,379
54317,118590268,False,Contia tenuis,CA,200383081.jpg,379
54318,118594516,False,Charina bottae,US,200390870.jpeg,311
54319,118604838,False,Senticolis triaspis,US,200411011.jpg,1498
54320,118608233,False,Boiga multomaculata,CN,200417182.jpeg,194
54321,118613340,False,Coniophanes imperialis,US,200427241.jpeg,365
54322,118613340,False,Coniophanes imperialis,US,200427441.jpeg,365
54323,118614222,False,Hydrophis major,NC,200429183.jpeg,819
54324,118624013,False,Natrix maura,IT,200446785.jpg,1136
54325,118624013,False,Natrix maura,IT,200446797.jpg,1136
54326,118624013,False,Natrix maura,IT,200446813.jpg,1136
54327,118628696,False,Bitis arietans,unknown,223405748.jpg,154
54328,118628696,False,Bitis arietans,unknown,223405766.jpg,154
54329,118637236,False,Thamnophis radix,unknown,200470436.jpg,1637
54330,118667036,False,Vipera ammodytes,GR,200521847.jpg,1734
54331,118667036,False,Vipera ammodytes,GR,200521923.jpg,1734
54332,118667148,False,Natrix natrix,GR,200522043.jpg,1137
54333,118667148,False,Natrix natrix,GR,200522162.jpg,1137
54334,118681388,False,Coronella girondica,PT,200548046.jpeg,388
54335,118681388,False,Coronella girondica,PT,200548063.jpeg,388
54336,118681388,False,Coronella girondica,PT,200548100.jpeg,388
54337,118681388,False,Coronella girondica,PT,200548129.jpeg,388
54338,118681388,False,Coronella girondica,PT,200548151.jpeg,388
54339,118686627,False,Psammophis mossambicus,ZW,200557615.jpeg,1346
54340,118695011,False,Ninia sebae,GT,200572874.jpeg,1156
54341,118703125,False,Drymarchon melanurus,NI,200587257.jpeg,571
54342,118703125,False,Drymarchon melanurus,NI,200587201.jpeg,571
54343,118715839,False,Lampropeltis californiae,US,200610838.jpg,862
54344,118716356,False,Crotalus simus,CR,200611746.jpeg,431
54345,118716356,False,Crotalus simus,CR,200611916.jpeg,431
54346,118716356,False,Crotalus simus,CR,200612138.jpeg,431
54347,118809893,False,Bothrops atrox,GF,200759345.jpeg,224
54348,118831309,False,Zamenis longissimus,FR,200814984.jpg,1780
54349,118831309,False,Zamenis longissimus,FR,200815491.jpg,1780
54350,118831309,False,Zamenis longissimus,FR,200815537.jpg,1780
54351,118833128,False,Zamenis longissimus,RS,200818585.jpeg,1780
54352,118894171,False,Trimeresurus albolabris,CN,200932373.jpg,1662
54353,118895283,False,Calliophis intestinalis,ID,200934607.jpeg,280
54354,118895283,False,Calliophis intestinalis,ID,200934624.jpeg,280
54355,118895283,False,Calliophis intestinalis,ID,200934657.jpeg,280
54356,118956401,False,Drymarchon melanurus,NI,201035960.jpg,571
54357,118956401,False,Drymarchon melanurus,NI,201042312.jpg,571
54358,118985345,False,Natrix maura,FR,201095966.jpeg,1136
54359,118985345,False,Natrix maura,FR,201095991.jpeg,1136
54360,119021717,False,Coronella austriaca,unknown,201164016.jpeg,387
54361,119150659,False,Arizona elegans,MX,201388037.jpg,91
54362,119305460,False,Zamenis situla,HR,203468383.jpeg,1783
54363,119336373,False,Boa constrictor,BR,201713238.jpeg,166
54364,119368502,False,Crotalus viridis,CA,201773972.jpg,442
54365,119444587,False,Zamenis longissimus,BG,201914002.jpeg,1780
54366,119444587,False,Zamenis longissimus,BG,201914035.jpeg,1780
54367,119471461,False,Bothriechis schlegelii,HN,201961559.jpeg,211
54368,119482557,False,Storeria occipitomaculata,unknown,201971528.jpeg,1553
54369,119482559,False,Storeria dekayi,unknown,201971598.jpeg,1551
54370,119611104,False,Corallus hortulana,PE,202217967.jpg,385
54371,119611104,False,Corallus hortulana,PE,202218031.jpg,385
54372,119697647,False,Coluber constrictor,CA,202376088.jpeg,358
54373,119697647,False,Coluber constrictor,CA,202376099.jpeg,358
54374,119697647,False,Coluber constrictor,CA,202376114.jpeg,358
54375,119864108,False,Natrix maura,ES,202666282.jpg,1136
54376,120200444,False,Coluber constrictor,US,203269364.jpg,358
54377,120332698,False,Hypsiglena jani,US,203511819.jpeg,833
54378,120525607,False,Gloydius brevicauda,CN,203860775.jpeg,737
54379,120619249,False,Laticauda colubrina,FJ,204021593.jpeg,887
54380,120619249,False,Laticauda colubrina,FJ,204021658.jpeg,887
54381,120619249,False,Laticauda colubrina,FJ,204021693.jpeg,887
54382,120619249,False,Laticauda colubrina,FJ,204021723.jpeg,887
54383,120619249,False,Laticauda colubrina,FJ,204021771.jpeg,887
54384,120619249,False,Laticauda colubrina,FJ,204021839.jpeg,887
54385,120802821,False,Natrix tessellata,HU,204359875.jpg,1138
54386,120808621,False,Natrix tessellata,IQ,204370536.jpg,1138
54387,120965750,False,Chironius grandisquamis,CO,204651424.jpeg,333
54388,122021014,False,Chrysopelea pelias,SG,206548875.jpeg,347
54389,122021014,False,Chrysopelea pelias,SG,206548973.jpeg,347
54390,122021014,False,Chrysopelea pelias,SG,206549043.jpeg,347
54391,122065980,False,Zamenis longissimus,ME,206628106.jpeg,1780
54392,122067632,False,Vipera ammodytes,ME,206631263.jpeg,1734
54393,122727118,False,Erythrolamprus poecilogyrus,UY,207823470.jpeg,673
54394,122924240,True,Malpolon insignitus,HR,208184307.jpeg,1006
54395,122924240,True,Malpolon insignitus,HR,208184317.jpeg,1006
54396,123511466,False,Zamenis situla,UA,209241564.jpeg,1783
54397,123511466,False,Zamenis situla,UA,209241596.jpeg,1783
54398,123511466,False,Zamenis situla,UA,209241614.jpeg,1783
54399,123511466,False,Zamenis situla,UA,209241631.jpeg,1783
